log2FoldChange	ENTREZID	SYMBOL
0.973635390347804	51155	HN1
-1.64547552001945	8323	FZD6
0.689982614348364	55841	WWC3
1.50846770939379	23670	TMEM2
-1.44341130994367	112574	SNX18
-1.03163866437578	64400	AKTIP
-0.924455392583919	9663	LPIN2
1.14572358395451	9572	NR1D1
0.782548196617311	5747	PTK2
0.971655431797387	143244	EIF5AL1
1.36340471303233	89853	MVB12B
-3.86765094924106	57369	GJD2
-2.42166292581827	116966	WDR17
-0.888566950961054	6938	TCF12
1.0626922932827	5606	MAP2K3
0.784590403991435	51283	BFAR
1.28707006881545	55013	CCDC109B
-1.77592610584337	22836	RHOBTB3
-1.58967651835699	80184	CEP290
-1.7936788114226	10656	KHDRBS3
0.873051376491721	7157	TP53
1.12703315159803	2135	EXTL2
4.09195107499739	79690	GAL3ST4
-1.0235749984839	9203	ZMYM3
-3.89495923222441	93986	FOXP2
-0.698579408313704	6683	SPAST
1.05042134774028	3839	KPNA3
-2.55571655023381	1760	DMPK
-0.693522819108212	51523	CXXC5
-0.890147186284303	4015	LOX
-3.47257833957946	399947	C11orf87
1.12329514554207	5025	P2RX4
-1.11754104602509	2009	EML1
-1.29160795504028	55728	N4BP2
3.14625753760725	148932	MOB3C
4.05151642772415	81796	SLCO5A1
0.673818558913675	22948	CCT5
-1.02464177505977	55830	GLT8D1
3.69781651029885	55540	IL17RB
0.79740708727016	10162	LPCAT3
4.41393311249504	3043	HBB
-1.15719241830674	8140	SLC7A5
1.04174065153797	55215	FANCI
0.805042605616999	4001	LMNB1
-1.0165576165199	2239	GPC4
3.00325523693944	4982	TNFRSF11B
1.89221485490019	83857	TMTC1
1.15698468964908	317	APAF1
-1.24172122183573	22955	SCMH1
1.72358813302514	81788	NUAK2
3.40138920151507	685	BTC
1.94854531326178	8503	PIK3R3
0.797328163127218	2889	RAPGEF1
4.86060165561378	340895	MALRD1
1.43771819211439	4233	MET
1.14669060837679	23163	GGA3
0.927310643057237	30	ACAA1
1.73308572458456	57561	ARRDC3
0.879947135849416	6238	RRBP1
-3.0893640452177	85407	NKD1
-1.37149747845809	9262	STK17B
-1.21995899228431	59	ACTA2
2.6672359159406	374393	FAM111B
1.59314128004592	64224	HERPUD2
1.1014187109618	27430	MAT2B
-0.767398028802227	151887	CCDC80
-0.815624158411282	84961	FBXL20
-1.41789256038588	4756	NEO1
0.926644803685853	5962	RDX
1.78197105557175	578	BAK1
1.04973172006311	2012	EMP1
-1.3502009136835	389136	VGLL3
-1.22274439181806	5592	PRKG1
1.84088633280929	51703	ACSL5
-0.677187620093063	11260	XPOT
0.715118681218198	8496	PPFIBP1
1.38676356647797	8915	BCL10
-0.679462090017546	23731	TMEM245
3.90528901088975	51284	TLR7
-1.27947549053911	55296	TBC1D19
-1.1461205540158	7169	TPM2
-2.30887968594955	51196	PLCE1
1.03398156824015	10276	NET1
-1.3978093757971	55103	RALGPS2
-1.94790278111152	5287	PIK3C2B
-1.59828223266721	9459	ARHGEF6
1.13466620786808	55341	LSG1
-2.4611981636585	54839	LRRC49
-1.45266149724623	23243	ANKRD28
-0.818774485150947	4026	LPP
0.871713332521893	55035	NOL8
-0.857842761730763	3223	HOXC6
1.44618995028402	80344	DCAF11
1.48153028925154	9267	CYTH1
1.4386999601496	5966	REL
3.38232039531049	144100	PLEKHA7
1.08011337882333	253782	CERS6
-1.3234988982098	800	CALD1
-0.922244400163411	5754	PTK7
1.20346423244708	708	C1QBP
2.42920199252132	79652	TMEM204
-1.015847150953	55031	USP47
-1.03700023788457	23111	SPG20
-1.43523100288636	5649	RELN
1.24165671793916	83860	TAF3
-1.63452762009818	54557	SGTB
-1.46964968608813	7220	TRPC1
-1.11330460624428	169200	TMEM64
-2.10737805127353	63941	NECAB3
0.975294227049221	56850	GRIPAP1
0.954469757665511	55072	RNF31
0.531575725770652	3710	ITPR3
3.77566808932339	2537	IFI6
0.790508437078509	1938	EEF2
-1.05666311171321	89796	NAV1
0.849680665061533	3371	TNC
0.739863766563121	5976	UPF1
1.0391687990237	1465	CSRP1
2.89667571558844	623	BDKRB1
1.34982377568229	9693	RAPGEF2
-0.630988556781608	6733	SRPK2
-0.962626771839409	9063	PIAS2
1.97884620796898	4693	NDP
-1.09462423393744	151525	WDSUB1
-1.18180712404067	9500	MAGED1
-0.498780007293742	5532	PPP3CB
-0.842623277453439	57659	ZBTB4
-1.5772679330606	27018	BEX3
0.729737165477909	8535	CBX4
1.03663615882831	150275	CCDC117
-0.806969068096608	57486	NLN
0.965343722760598	1316	KLF6
-0.464003587282205	164	AP1G1
-0.672687754556183	10625	IVNS1ABP
-1.12062104396859	54800	KLHL24
2.75099787336695	113451	AZIN2
0.816196866298278	9453	GGPS1
1.69400778984725	2690	GHR
1.31338641856196	147372	CCBE1
-0.959937629991459	11183	MAP4K5
1.76192761147116	22807	IKZF2
1.59990012438886	7020	TFAP2A
0.888023956593149	340526	RGAG4
2.2711629217822	602	BCL3
-0.549213145049233	102	ADAM10
-1.29800845666497	4045	LSAMP
0.791715041383289	81609	SNX27
-0.841902982928736	83660	TLN2
-1.33985733351266	23371	TNS2
2.3477003886535	1906	EDN1
0.621030361640254	23389	MED13L
-0.816540814082212	8925	HERC1
-1.28394862919067	72	ACTG2
-0.811769623209679	25937	WWTR1
-1.09975034694228	25945	NECTIN3
2.30396629215035	3140	MR1
1.09407391951462	1164	CKS2
5.34040602080968	441168	FAM26F
2.22401547669803	5142	PDE4B
0.689287552531292	6675	UAP1
-0.751812734597404	23233	EXOC6B
0.551808409053916	8554	PIAS1
-0.674366234683101	3910	LAMA4
1.25297637531042	3708	ITPR1
-1.03121653009182	80821	DDHD1
-1.70589628397179	9590	AKAP12
4.92283638920052	7124	TNF
0.967411484883331	10241	CALCOCO2
4.38619463951416	5698	PSMB9
-1.79595364399023	25802	LMOD1
-0.733476579703069	4627	MYH9
1.62756311753423	7091	TLE4
-0.507391150134416	3376	IARS
1.35198737460373	4358	MPV17
-0.891036182212337	6596	HLTF
1.11308377168437	5757, 728026	PTMA, LOC728026
-2.01653363461943	619279	ZNF704
1.54056572215651	1969	EPHA2
2.28413637968224	56243	KIAA1217
-0.673854823864162	84159	ARID5B
0.664389422517094	3838	KPNA2
3.33737890016245	57168	ASPHD2
-1.51687497950406	114880	OSBPL6
-1.82406717114266	8321	FZD1
-0.824304575297334	9709	HERPUD1
0.882106891114274	9640	ZNF592
-0.703145330945137	8476	CDC42BPA
-0.959262347875934	3482	IGF2R
-0.901469401942937	146691	TOM1L2
-1.02275647124099	10193	RNF41
2.20016505707029	23150	FRMD4B
-1.2917960226173	23596	OPN3
-1.0369999876802	5523	PPP2R3A
1.46832643253521	26017	FAM32A
-1.07740002123633	5802	PTPRS
-0.857374257065261	9896	FIG4
0.916976627280701	170954	PPP1R18
1.15635447913789	8994	LIMD1
0.831957684612339	23199	GSE1
1.48284904658306	860	RUNX2
-1.13670880667364	11101	ATE1
-2.16018687359852	53346	TM6SF1
-0.958463923280582	7485	WRB
1.22574830090257	5099	PCDH7
-0.804481309003923	5090	PBX3
2.73816790961459	56892	C8orf4
-1.51173848309064	255520	ELMOD2
0.788063137709724	4175	MCM6
2.79693015546537	384	ARG2
-1.08775227047522	2697	GJA1
-0.936845434422866	10743	RAI1
0.783662274630485	84695	LOXL3
-0.579650800259576	10594	PRPF8
-0.438757266974992	57148	RALGAPB
0.694126343951493	3185	HNRNPF
1.57011578850957	2113	ETS1
-0.775687716467028	4659	PPP1R12A
0.384081089789837	1665	DHX15
2.65809446319371	84628	NTNG2
-0.936756547608403	51768	TM7SF3
0.92847395069333	5581	PRKCE
-1.12367729929334	6594	SMARCA1
1.24245504601699	79596	RNF219
0.637858240012872	4779	NFE2L1
-0.431484496752333	23365	ARHGEF12
-0.656242186016586	49855	SCAPER
5.22970371644059	256957	HEATR9
2.96522997524418	4487	MSX1
-0.712907372592233	23479	ISCU
-0.603663179857999	10983	CCNI
-1.78223610004502	9786	KIAA0586
-2.00718366288298	285025	CCDC141
-0.609363073361642	7077	TIMP2
-1.38363660363271	8728	ADAM19
0.979031491026355	4863	NPAT
1.17740534135622	8775	NAPA
0.968937396307114	7316	UBC
-0.916404794718393	94241	TP53INP1
0.520210908508156	10768	AHCYL1
4.33867337431431	28514	DLL1
-1.09608241211552	84898	PLXDC2
2.37826394999088	1203	CLN5
-1.50219349476115	5087	PBX1
1.05710173706711	55619	DOCK10
0.616879605624739	4650	MYO9B
1.10139244802771	23077	MYCBP2
-0.742892749309374	10516	FBLN5
-0.54565938675968	55454	CSGALNACT2
-1.3424782911345	10014	HDAC5
5.12854228476745	4938	OAS1
1.70036731415036	25780	RASGRP3
-0.892503806671341	51104	ABHD17B
3.33497567981242	7052	TGM2
1.92242802944794	10758	TRAF3IP2
-1.52487416685985	322	APBB1
-0.354542987562484	7812	CSDE1
1.28386193243187	675	BRCA2
-2.03671910019651	3728	JUP
0.795883432948935	9678	PHF14
3.72382176678447	7010	TEK
0.8278374342309	23279	NUP160
1.25479507365539	9949	AMMECR1
0.665857224403358	23318	ZCCHC11
2.4424437380694	54498	SMOX
-0.875486147632101	55832	CAND1
3.03004860608338	57556	SEMA6A
0.92418032820658	5774	PTPN3
0.506883544249479	9184	BUB3
-0.574111572389198	8500	PPFIA1
-1.60998327082078	6304	SATB1
1.48336932889237	23336	SYNM
1.49092677915834	81537	SGPP1
-0.966105821495963	51422	PRKAG2
1.46735259990021	90850	ZNF598
1.70633192186661	10018	BCL2L11
0.798641535424564	7342	UBP1
2.32689594617459	10161	LPAR6
1.97751415113638	734	OSGIN2
1.3076483109747	7357	UGCG
0.644968324732942	5529	PPP2R5E
0.633141033110021	865	CBFB
-1.36809866826553	51308	REEP2
-0.614120954548381	8609	KLF7
4.23101539816835	10384	BTN3A3
0.720146472626749	3516	RBPJ
2.01800780582633	8412	BCAR3
-0.858385479022742	134957	STXBP5
-1.30687491597447	84803	GPAT3
0.98584502970144	171546	SPTSSA
1.28561412066176	28512	NKIRAS1
2.54069418326228	23129	PLXND1
-1.18662035494871	8100	IFT88
-1.25255550124293	10150	MBNL2
0.70499228487164	8829	NRP1
-0.895354875387849	376940	ZC3H6
-0.986071425936055	26160	IFT172
-0.664945770978694	3998	LMAN1
-0.768339889781035	586	BCAT1
-0.740618113150648	10142	AKAP9
2.14763899616307	7832	BTG2
3.0538414585194	5743	PTGS2
-0.992800969055533	1281	COL3A1
-0.692723647533085	11160	ERLIN2
-0.666014020502773	9575	CLOCK
-0.705105094170118	9497	SLC4A7
1.56148329962303	64651	CSRNP1
-0.745863275188537	648	BMI1
-2.0007387963654	83992	CTTNBP2
3.57587148422253	8942	KYNU
2.54278780950721	7855	FZD5
0.985558877721228	64207	IRF2BPL
-0.717082474599837	9462	RASAL2
-0.808721347140581	5955	RCN2
3.02662110980274	53616	ADAM22
-2.02613017193026	55022	PID1
-1.54485435407414	5997	RGS2
0.685125101475733	55761	TTC17
0.701380344914009	8826	IQGAP1
-0.596443484669455	85021	REPS1
-0.995433154921092	6764	ST5
-0.816349167642648	22911	WDR47
0.967579505754031	23649	POLA2
-0.897917826214388	4216	MAP3K4
-0.917323226165822	11214	AKAP13
1.76240046289877	57563	KLHL8
0.840077355535659	51574	LARP7
2.62347541736776	639	PRDM1
0.522016267175997	10061	ABCF2
0.590471908451998	9517	SPTLC2
-1.0280853687694	57715	SEMA4G
-2.33142689173085	9241	NOG
1.34969842051395	2534	FYN
1.1438923551227	4891	SLC11A2
-1.25200184619554	10082	GPC6
-0.532911740511736	130507	UBR3
-2.15115106058626	2173	FABP7
2.0833694354192	6899	TBX1
2.16888054609998	651746	ANKRD33B
-1.15855817252204	2036	EPB41L1
0.524583469360084	10186	LHFP
3.99116666574999	22797	TFEC
-0.635376787485908	1019	CDK4
-0.701575369495288	114882	OSBPL8
-0.826416244425595	2581	GALC
3.91330399948168	8626	TP63
4.34674148043783	6376	CX3CL1
-0.651357305608713	9509	ADAMTS2
0.391128955387817	1500	CTNND1
0.606520460054278	2530	FUT8
-0.96195104505363	23592	LEMD3
-0.718683988894858	80014	WWC2
2.80870791860973	84952	CGNL1
0.769270025660567	604	BCL6
-0.976668045548167	64801	ARV1
-3.56453261074862	220965	FAM13C
-1.33492350795558	8575	PRKRA
1.91263960009433	2048	EPHB2
-0.580288964174906	26523	AGO1
-1.45103567941348	4300	MLLT3
-1.16747126688449	5914	RARA
0.407346783837664	2923	PDIA3
0.745749886983809	4691	NCL
-0.858808583142691	7414	VCL
1.24313167247727	143903	LAYN
-0.647605259768888	8848	TSC22D1
1.49379329725397	3356	HTR2A
-1.87729155678073	129293, 105374836	TRABD2A, LOC105374836
2.16435097611319	1687	DFNA5
-0.860252120692562	667	DST
-1.43531281745148	9173	IL1RL1
0.952911323191108	23397	NCAPH
-1.00459252767857	23078	VWA8
4.1996876321909	7378	UPP1
-0.622205218912015	25960	ADGRA2
3.37097456459596	115361	GBP4
-2.16474533426848	3351	HTR1B
-0.838941350881023	3339	HSPG2
-0.816868353787496	6885	MAP3K7
-1.60315990041804	259217	HSPA12A
-0.741362514844334	10160	FARP1
1.40186791463634	55707	NECAP2
1.01287392341695	8776	MTMR1
0.853251464049327	117246	FTSJ3
-0.735525743114819	23097	CDK19
-0.841343446968981	1788	DNMT3A
-1.86668295960073	5255	PHKA1
-2.86402079452735	10231	RCAN2
0.771821906682972	1479	CSTF3
0.808663448472103	22887	FOXJ3
-0.939746053495327	2887	GRB10
0.605447546067471	9972	NUP153
-3.17597512648432	3479	IGF1
-0.90462523916249	5527	PPP2R5C
2.92123324351319	100131897	FAM196B
0.706953592738336	10210	TOPORS
-0.65567860105333	56907	SPIRE1
0.951279176290558	8458	TTF2
-1.45719253406295	54187	NANS
-0.748579510808917	23116	FAM179B
-0.780872913232775	324	APC
-1.04170507115596	154810	AMOTL1
0.71287061910815	2908	NR3C1
4.69970056906443	54894	RNF43
0.606641976177734	1912	PHC2
1.04747909406146	22800	RRAS2
0.731770125424729	55626	AMBRA1
0.534522480560027	57599	WDR48
-1.9996324173727	84812	PLCD4
4.27378402041266	85441	HELZ2
1.07324039941193	55500	ETNK1
-0.796252362181208	160418	TMTC3
-0.90468353888644	4281	MID1
-0.904123598232143	4594	MUT
2.71107764274719	391059	FRRS1
0.397145872751432	7536	SF1
-1.08380220775176	144165	PRICKLE1
-1.35283435983066	6272	SORT1
-0.950947407385713	51324	SPG21
-1.97190738471977	2823	GPM6A
4.41011168409477	2895	GRID2
-0.930233411290756	10611	PDLIM5
-1.42543518594207	54587	MXRA8
-2.27302775502915	785	CACNB4
-0.621758950617777	58499	ZNF462
-0.651041039140566	114883	OSBPL9
3.38948003532039	874	CBR3
-0.539246777853923	440	ASNS
-1.13393450738914	23239	PHLPP1
1.07505770744816	65249	ZSWIM4
-0.905327226093242	283450	HECTD4
0.408587445193414	84641	MFSD14B
0.469562538568277	5725	PTBP1
1.32134402891906	10171	RCL1
4.36472916358107	51513	ETV7
-1.78089306229161	51754	TMEM8B
-1.73421565326654	182	JAG1
-2.4290151551711	79094	CHAC1
0.696738689607986	23307	FKBP15
4.97798868830868	64211	LHX5
1.87603078512655	55691	FRMD4A
0.68154209284298	51100	SH3GLB1
-0.561480142880121	10398	MYL9
1.39445981894769	55506	H2AFY2
-0.681491045200525	84272	YIPF4
-0.337177161763405	23039	XPO7
-0.746364731372288	3416	IDE
2.0318884125239	467	ATF3
-0.723444014587899	6051	RNPEP
0.693491922084629	5321	PLA2G4A
-1.25219234215538	51495	HACD3
3.22935835206778	25816	TNFAIP8
-0.806605236169807	94134	ARHGAP12
-0.635548569645607	120892	LRRK2
-0.886637948786156	6093	ROCK1
0.561782187883993	79811	SLTM
-0.40694093864007	11231	SEC63
0.644456213035729	59342	SCPEP1
-3.54184328946518	4619	MYH1
1.7407317166404	3841	KPNA5
-1.06744981789138	2074	ERCC6
-1.0951638287893	4048	LTA4H
0.757090683226519	80011	FAM192A
1.31042786968168	9751	SNPH
-1.54819134378105	151393	RMDN2
0.625254040564413	1503	CTPS1
-2.44036294142613	5136	PDE1A
0.824505323589086	2005	ELK4
1.08441778008307	151230, 100526832	KLHL23, PHOSPHO2-KLHL23
0.518623689430777	128866	CHMP4B
0.918955203945706	84445	LZTS2
0.60692521234739	3021	H3F3B
2.32363867628981	9507	ADAMTS4
-0.508790030314106	2673	GFPT1
-0.517386454056195	23200	ATP11B
-0.29379475081876	10771	ZMYND11
2.36965517033047	9465	AKAP7
0.373246467542721	9320	TRIP12
1.51088373328329	203859	ANO5
-0.951971370375603	3091	HIF1A
0.522494379437935	7419	VDAC3
-1.15509890104761	143686	SESN3
-1.01799915308117	26273	FBXO3
5.00722827285984	3627	CXCL10
-1.48152360173327	83719	YPEL3
-1.08291829009485	92689	FAM114A1
1.97140435573554	3988	LIPA
0.666590439499678	51371	POMP
-0.765005819809832	790	CAD
-0.720930035287959	81624	DIAPH3
-0.818229319891896	9710	KIAA0355
-1.35131534723234	8727	CTNNAL1
0.781731834057727	5908	RAP1B
-1.13075647519685	2318	FLNC
-0.547926580604929	79109	MAPKAP1
-0.955463684044529	1022	CDK7
1.42091322961458	3801	KIFC3
-1.52272103107431	10211	FLOT1
1.18887898213714	9700	ESPL1
-1.34172977446274	93058	COQ10A
-0.712044821593565	2969	GTF2I
1.30840510943409	11237	RNF24
-0.869576406629253	7390	UROS
0.986443593292834	53	ACP2
-0.537413999461542	5894	RAF1
1.18154446748434	9215	LARGE
-1.57639760235057	23564	DDAH2
0.903344669268754	10138	YAF2
0.996684177944659	84236	RHBDD1
0.596543869305014	1786	DNMT1
-0.613544960868626	6645	SNTB2
-0.489633898515233	51366	UBR5
0.607356879890099	57122	NUP107
1.19658303705763	84132	USP42
-1.50624458293376	64430	PCNX4
-1.43875869892349	8287	USP9Y
-0.422574658486766	5250	SLC25A3
-0.645719017533024	25778	DSTYK
3.73981535221403	3656	IRAK2
-2.28196554630924	8495	PPFIBP2
-1.87101722264714	8671	SLC4A4
-0.406749939058654	26234	FBXL5
-0.610635726735338	222658	KCTD20
-0.51664123821841	1213	CLTC
0.84913594780215	54517	PUS7
-1.06247890063846	154796	AMOT
-0.95736404577896	867	CBL
-0.48972842857954	5355	PLP2
1.63837164358673	22849	CPEB3
-1.69316953189059	23089	PEG10
0.638830996837576	390	RND3
1.06978592511736	79075	DSCC1
-1.77551753238585	55198	APPL2
-0.734109503421612	481	ATP1B1
0.369617162487188	51729	WBP11
-0.693030031490235	4121	MAN1A1
-2.78523327856954	8654	PDE5A
-1.46950428306211	320	APBA1
1.45564527417318	167691	LCA5
1.70514484098644	85027	SMIM3
0.646970018936737	54602	NDFIP2
-0.463155425215437	2844, 23637	GPR21, RABGAP1
-2.0310430508062	51313	FAM198B
-0.578114488807832	23635	SSBP2
1.03037398918398	51141	INSIG2
-1.2566925946538	79070	KDELC1
-1.96707299914068	4969	OGN
0.501376301257556	93973	ACTR8
-0.720948075968571	57446	NDRG3
-1.03173208216576	22834	ZNF652
-1.05674953090867	3632	INPP5A
-0.541695737616517	26060	APPL1
-1.68603596937989	10994	ILVBL
0.790973377176236	11177	BAZ1A
-0.992762367252665	54829	ASPN
1.15402205181443	10948	STARD3
0.739434545500039	90550	MCU
-2.10192420011435	729438	GATSL2
0.493872881306957	6427	SRSF2
-0.450115933554811	23196	FAM120A
-1.44216203998087	23322	RPGRIP1L
-1.51483945127559	26137	ZBTB20
-1.23920646004199	11180	WDR6
1.16877922480334	3090	HIC1
2.94643967775023	11118	BTN3A2
-0.591950098937229	9703	KIAA0100
-0.627071550475149	80055	PGAP1
0.668351085723193	10528	NOP56
-1.53749516885725	51390	AIG1
-1.16836600216506	7280	TUBB2A
-2.00034718518118	1008	CDH10
1.4422174271928	11173	ADAMTS7
0.596508967331392	5756	TWF1
1.31107929768423	386617	KCTD8
-0.768418089976936	26958	COPG2
-0.587740334550399	2245	FGD1
-0.690944414788796	55914	ERBIN
3.20249693221152	10411	RAPGEF3
-1.17390552239588	8325	FZD8
1.09853202594125	79602	ADIPOR2
-0.68428513496902	11168	PSIP1
1.74488004246298	8751	ADAM15
-0.889147459747507	9394	HS6ST1
-1.13149442407835	1073	CFL2
-0.71193697461039	4035	LRP1
3.66325698700786	634	CEACAM1
0.400561667653922	10946	SF3A3
0.673787601759355	9826	ARHGEF11
2.4548662913122	6672	SP100
1.32476361492337	1794	DOCK2
0.387055250116591	30000	TNPO2
-1.84232495925232	23236	PLCB1
-1.200118680995	1122	CHML
-3.32848387407489	66000	TMEM108
-1.34868348948506	83468	GLT8D2
2.11536012331654	8870	IER3
3.91433654458971	4824	NKX3-1
-0.681908668180117	9950	GOLGA5
0.680649423813981	8604	SLC25A12
-1.69866485777903	57463	AMIGO1
-1.1579424723472	84100	ARL6
-1.67147790812029	10486	CAP2
0.571048918938564	81611	ANP32E
1.69233304872674	10509	SEMA4B
1.69307620106613	152926	PPM1K
2.75598203905407	80820	EEPD1
4.56609068780237	383	ARG1
2.99936241430535	2766	GMPR
2.41815779532974	4163	MCC
-0.903136837030069	58476	TP53INP2
1.12113396175561	4172	MCM3
-1.39528560742647	22924	MAPRE3
-0.517497895814271	55717	WDR11
0.82465992752735	23184	MESDC2
-0.623871922791597	1173	AP2M1
0.785550366617065	23283	CSTF2T
2.56537759941489	6507	SLC1A3
2.85886623079128	4321	MMP12
2.73320523847351	10581	IFITM2
-1.22490530732276	80303	EFHD1
-0.520744062798539	55746	NUP133
-1.02303075832944	83742	MARVELD1
-0.557706007376787	4898	NRDC
-0.744503676935445	5595	MAPK3
-1.01533333086863	55342	STRBP
-1.04136345170236	8916, 101929134	HERC3, LOC101929134
-1.02024198456457	81579	PLA2G12A
0.777258981028066	5685	PSMA4
1.0005926431118	9961	MVP
-1.08759483272876	8139	GAN
-1.11203130100926	9749	PHACTR2
1.8058058446169	374655	ZNF710
1.28457302030518	27075	TSPAN13
-0.743899495572087	4124	MAN2A1
0.817795518841078	23210	JMJD6
-0.578962404757541	63971	KIF13A
0.72706044997562	2146	EZH2
-1.48771537948462	9253	NUMBL
2.05680937037954	5883	RAD9A
-2.16428184794111	9510	ADAMTS1
-1.64841558987744	9891	NUAK1
0.655669567584518	1017	CDK2
-1.12473313509873	206358	SLC36A1
-1.25250615891153	627	BDNF
0.478022008186875	831	CAST
0.932115785035311	9837	GINS1
-0.770334212061882	7005	TEAD3
-0.615107184426186	115	ADCY9
-0.501691213745973	54887	UHRF1BP1
-1.62063710268674	401548	SNX30
0.981840508673518	22928	SEPHS2
-0.909650967333984	9666	DZIP3
0.923055407951125	389941	C1QL3
-0.503337273524767	488	ATP2A2
-0.783169862303992	9331	B4GALT6
-1.14744616098773	5525	PPP2R5A
0.65652242141138	23380	SRGAP2
0.390881842622101	5093	PCBP1
-1.88866737614479	90102	PHLDB2
-1.68242560595756	9467	SH3BP5
-1.13690137528557	1606	DGKA
0.426401626178636	23350	U2SURP
-0.576288409931443	2804	GOLGB1
0.863959514998878	79801	SHCBP1
0.523176183516156	2120	ETV6
0.959698776879675	5520	PPP2R2A
-1.21687064943658	378938	MALAT1
0.566655129380915	3836	KPNA1
1.02233591781941	9141	PDCD5
1.88114414534239	129642	MBOAT2
-0.729665615201739	493	ATP2B4
3.64915397361273	3738	KCNA3
-2.85184340845665	3781	KCNN2
1.42790902669309	157570	ESCO2
-0.772718595254766	10311	DSCR3
1.47236500741881	10124	ARL4A
-1.84440657958376	166614	DCLK2
1.23258484245813	4664	NAB1
-1.04548169569454	104	ADARB1
-1.5530772208877	51101	ZC2HC1A
-0.918268756388634	23038	WDTC1
0.916771445356188	10468	FST
-1.09778881229233	92014	SLC25A51
0.689828297104954	3842	TNPO1
-0.907600752221101	112942	CFAP36
-0.745376059018419	1842	ECM2
-1.51989143431534	54437	SEMA5B
0.777109909849816	6926	TBX3
-1.17012212822938	223117	SEMA3D
0.706721694365634	8202	NCOA3
-0.486212689200299	219771	CCNY
-0.413873292946134	23074	UHRF1BP1L
1.44196944551593	9134	CCNE2
-1.2430741199792	4685	NCAM2
0.883390857410302	2004	ELK3
1.59601724171844	9056	SLC7A7
-0.997052758244654	137695	TMEM68
-0.418039240017335	10526	IPO8
1.34272490133049	11072	DUSP14
-0.782420447838464	6722	SRF
0.4254348252229	22890	ZBTB1
1.29136411347612	55646	LYAR
-0.952812995119838	392	ARHGAP1
-1.5939972702318	138151	NACC2
1.32375895114245	898	CCNE1
-2.30181500388601	54331	GNG2
-0.570878497533958	51447	IP6K2
0.580845764063837	6046	BRD2
-0.547089593680315	9736	USP34
-1.01750909497167	84899	TMTC4
0.43996597630754	5717	PSMD11
-0.901513563932017	282809	POC1B
0.726204801688255	84142	FAM175A
-1.17224152283024	10763	NES
1.11327782843898	22904	SBNO2
-0.976807515008963	8936	WASF1
1.30042702857931	55349	CHDH
2.45228721495852	9068	ANGPTL1
-1.96158011275402	56963	RGMA
1.4234236665755	6875	TAF4B
